"","titles","years"
"929","Whitey: United States of America v. James J. Bulger",2014
"930","Ned Kelly",2003
"931","The Nomi Song",2004
"932","Nico, 1988",2017
"933","Te Ata",2016
"934","Batkid Begins: The Wish Heard Around the World",2015
"935","Air Guitar Nation",2006
"936","Norman Lear: Just Another Version of You",2016
"937","Blaze",2018
"938","La conquête",2011
"939","Budrus",2009
"940","Ennu Ninte Moideen",2015
"941","Maidentrip",2013
"942","John Rabe",2009
"943","Stuck",2007
"944","For No Good Reason",2012
"945","Puncture",2011
"946","After Tiller",2013
"947","Killer: A Journal of Murder",1995
"948","The Sun Behind the Clouds: Tibet's Struggle for Freedom",2010
"949","Dom över död man",2012
"950","Maya Lin: A Strong Clear Vision",1994
"951","If a Tree Falls: A Story of the Earth Liberation Front",2011
"952","Mifune: The Last Samurai",2015
"953","The Dark Horse",2014
"954","Boogie Man: The Lee Atwater Story",2008
"955","Manolo: the Boy Who Made Shoes for Lizards",2017
"956","Painted Fire",2002
"957","Gregory Crewdson: Brief Encounters",2012
"958","Crime After Crime",2011
"959","What We Do Is Secret",2007
"960","The Trials of Muhammad Ali",2013
"961","Woman Walks Ahead",2017
"962","Chapter 27",2007
"963","That Man: Peter Berlin",2005
"964","Nijinsky: The Diaries of Vaslav Nijinsky",2001
"965","The Children of the Century",1999
"966","Django",2017
"967","To Be Takei",2014
"968","The Last Man on the Moon",2014
"969","Vatel",2000
"970","The Internet's Own Boy: The Story of Aaron Swartz",2014
"971","Love, Antosha",2019
"972","Sing Your Song",2011
"973","The Goebbels Experiment",2005
"974","Swimming Upstream",2003
"975","Bigger",2018
"976","The Last Time I Committed Suicide",1997
"977","Hal",2018
"978","Ballplayer: Pelotero",2011
"979","The Dog",2013
"980","Low Down",2014
"981","William Eggleston in the Real World",2005
"982","Desert Flower",2009
"983","Rodin",2017
"984","12 O'Clock Boys",2013
"985","Flores Raras",2013
"986","Antonio Lopez 1970: Sex Fashion & Disco",2017
"987","OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie",2010
"988","Vita & Virginia",2018
"989","The Death of Louis XIV",2016
"990","Danny Says",2015
"991","Terror's Advocate",2007
"992","The Brandon Teena Story",1998
"993","Nowitzki: The Perfect Shot",2014
"994","Addiction Incorporated",2011
"995","Paan Singh Tomar",2012
"996","Charlie Says",2018
"997","Tell Them Who You Are",2004
"998","Difret",2014
"999","The Woodmans",2010
"1000","The Life of Reilly",2006
"1001","Yip Man: Jung gik yat zin",2013
"1002","Wagner & Me",2010
"1003","Paul Williams Still Alive",2011
"1004","The Red Baron",2008
"1005","Mumia: Long Distance Revolutionary",2012
"1006","A Street Cat Named Bob",2016
"1007","Dancer",2016
"1008","King Georges",2015
"1009","Paul Goodman Changed My Life",2011
"1010","Eisenstein in Guanajuato",2015
"1011","Making the Boys",2011
"1012","Ahead of Time: The Extraordinary Journey of Ruth Gruber",2009
"1013","Queen & Country",2014
"1014","Of Time and the City",2008
"1015","Moynihan",2018
"1016","Running from Crazy",2013
"1017","Sidemen: Long Road to Glory",2016
"1018","The Autobiography of Nicolae Ceausescu",2010
"1019","Hey, Boo: Harper Lee and 'To Kill a Mockingbird'",2010
"1020","Ouwehoeren",2011
"1021","Pasolini",2014
"1022","Hit So Hard",2011
"1023","American Teacher",2011
"1024","Khodorkovsky",2011
"1025","Afterimage",2016
"1026","Buñuel in the Labyrinth of the Turtles",2018
"1027","The Edge of Love",2008
"1028","Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?)",2010
"1029","Garbo: El espía",2009
"1030","Troublemakers: The Story of Land Art",2015
"1031","39 Pounds of Love",2005
"1032","Superstar in a Housedress",2004
"1033","Endless Poetry",2016
"1034","Dealt",2017
"1035","Horn from the Heart: The Paul Butterfield Story",2017
"1036","On Her Shoulders",2018
"1037","Pele: Birth of a Legend",2016
"1038","Safe Conduct",2002
"1039","Jane's Journey",2010
"1040","Sembene!",2015
"1041","Deokhyeongju",2016
"1042","Through the Fire",2005
"1043","Transformation: The Life and Legacy of Werner Erhard",2006
"1044","Henri Cartier-Bresson: The Impassioned Eye",2003
"1045","Sade",2000
"1046","Jimmy P.",2013
"1047","Can't Stand Losing You: Surviving the Police",2012
"1048","Be Here Now",2015
"1049","Loving Pablo",2017
"1050","Camille Claudel 1915",2013
"1051","Hugh Hefner: Playboy, Activist and Rebel",2009
"1052","The Passion of Joan of Arc",1928
"1053","Pierrepoint: The Last Hangman",2005
"1054","Lenny Bruce: Swear to Tell the Truth",1998
"1055","Violeta se fue a los cielos",2011
"1056","The Arbor",2010
"1057","The Look of Love",2013
"1058","Born to Fly: Elizabeth Streb vs. Gravity",2014
"1059","Safar e Ghandehar",2001
"1060","The Highest Pass",2011
"1061","Float Like a Butterfly, Sting Like a Bee",1969
"1062","Cameraman: The Life and Work of Jack Cardiff",2010
"1063","Glass: A Portrait of Philip in Twelve Parts",2007
"1064","Trying to Get Good: The Jazz Odyssey of Jack Sheldon",2008
"1065","Art Bastard",2016
"1066","Behind the Lines",1997
"1067","Our Nixon",2013
"1068","Watchers of the Sky",2014
"1069","Stander",2003
"1070","Frank and Ava",2018
"1071","The Return of Martin Guerre",1982
"1072","All the Rage",2016
"1073","The Winding Stream",2014
"1074","Burden",2016
"1075","Mansfield 66/67",2017
"1076","Zuotian",2001
"1077","Blessed Is the Match: The Life and Death of Hannah Senesh",2008
"1078","The Chronicle of Anna Magdalena Bach",1968
"1079","Monsieur N.",2003
"1080","The Seasons In Quincy: Four Portraits of John Berger",2016
"1081","Design Is One: The Vignellis",2012
"1082","Song Of Granite",2017
"1083","Magician: The Astonishing Life and Work of Orson Welles",2014
"1084","Wish Me Away",2011
"1085","ZZ Top: That Little Ol' Band from Texas",2019
"1086","The Seven Five",2014
"1087","Vince Giordano: There's a Future in the Past",2016
"1088","SHOT! The Psycho-Spiritual Mantra of Rock",2016
"1089","The Times of Harvey Milk",1984
"1090","Stavisky...",1974
"1091","Never Stand Still",2012
"1092","Prophet's Prey",2015
"1093","Shadowman",2017
"1094","Charged: The Eduardo Garcia Story",2017
"1095","I Am Big Bird: The Caroll Spinney Story",2014
"1096","Lou Andreas-Salomé, The Audacity to be Free",2016
"1097","Junction 48",2016
"1098","How Much Does Your Building Weigh, Mr Foster?",2010
"1099","The Pleasures of Being Out of Step",2013
"1100","Nora",2000
"1101","Almost Holy",2015
"1102","Marie's Story",2014
"1103","Gabo, la creación de Gabriel García Márquez",2015
"1104","Washoku dorîmu",2015
"1105","The Ruins of Lifta",2016
"1106","Sol LeWitt",2012
"1107","Testing Movie",2010
"1108","Abschied - Brechts letzter Sommer",2000
"1109","I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal",2007
"1110","Mala Mala",2014
"1111","Mama Africa",2011
"1112","Carol Channing: Larger Than Life",2012
"1113","Marcello Mastroianni: I Remember",1997
"1114","Shepard & Dark",2012
"1115","Let It Come Down: The Life of Paul Bowles",1998
"1116","The Gambler",1997
"1117","Frantz Fanon: Black Skin White Mask",1995
"1118","Levitated Mass",2013
"1119","One Cut, One Life",2014
"1120","Paul Taylor Creative Domain",2014
"1121","Im Spiegel der Maya Deren",2001
"1122","The Snowtown Murders",2011
"1123","Casting By",2012
"1124","Je chanterai pour toi",2001
"1125","Next Year Jerusalem",2013
"1126","The Art of Amália",2000
"1127","Frank Serpico",2017
"1128","Sal",2011
"1129","Dreams of a Life",2011
"1130","The Pathological Optimist",2017
"1131","Advanced Style",2014
"1132","Herb & Dorothy 50X50",2013
"1133","Bel Borba Aqui",2012
"1134","Ted Bundy",2002
"1135","The Meanest Man in Texas",2017
"1136","Ed Gein",2000
"1137","The Beat Hotel",2012
"1138","Documented",2013
"1139","The Amazing Truth About Queen Raquela",2008
"1140","Trash",1999
"1141","Bidder 70",2012
"1142","Miss Hill: Making Dance Matter",2014
"1143","Druga strana svega",2017
"1144","In Search of Blind Joe Death: The Saga of John Fahey",2013
"1145","Breaking a Monster",2015
"1146","Smiling Through the Apocalypse",2013
"1147","I Am Ali",2014
"1148","I Remember Me",2000
"1149","Couleur de peau: Miel",2012
"1150","Beyond Galilee",2012
"1151","Let Fury Have the Hour",2012
"1152","Set Fire to the Stars",2014
"1153","Caravaggio",1986
"1154","Showrunners: The Art of Running a TV Show",2014
"1155","The Sons of Tennessee Williams",2010
"1156","Aatsinki: The Story of Arctic Cowboys",2013
"1157","Romulus, My Father",2007
"1158","Straight Into a Storm",2018
"1159","Close-Up",1990
"1160","Knuckle",2011
"1161","Joan the Maid 1: The Battles",1994
"1162","Colonel Redl",1985
"1163","Behind the White Glasses",2015
"1164","Hom rong",2004
"1165","Among the Believers",2015
"1166","The Weird World of Blowfly",2010
"1167","Raw Faith",2010
"1168","Accidental Courtesy: Daryl Davis, Race & America",2016
"1169","You Don't Need Feet to Dance",2013
"1170","The Other Man: F.W. de Klerk and the End of Apartheid",2014
"1171","Yalom's Cure",2014
"1172","Into the White",2012
"1173","Éperdument",2016
"1174","Beautiful Boxer",2004
"1175","The Mystery of a Buryat Lama",2018
"1178","Lila Kourkoulakou",2017
"1181","Sublime",2019
"1184","The Secret of Carlos Castaneda",2018
"1186","Equally Friends",2020
"1188","The Facing Project",2019
"1189","'Sono Gassman!' Vittorio re della commedia",2018
"1190","Verdict 19",2019
"1191","Jiwan Kanda Ki Phool",2019
"1192","Brush Mileage",2019
"1195","Gholamreza Takhti",2019
"1196","Hugo Blanco, Deep River",2019
"1199","Lindy the Return of Little Light",2019
"1202","Magnus Lindberg - den siste rockpoeten",2005
"1203","Bassil'ora",2019
"1210","The Art of Directing: Frank Capra",2016
"1211","Windcatcher Dream",2019
"1212","The Art of Directing: David Lean",2019
"1213","Entierro",2019
"1215","Father",2017
"1216","Mooncussers",1962
"1218","De Gave Van De Verontwaardiging",2019
"1219","Ella Fitzgerald: Just One of Those Things",2019
"1220","Il cielo e' sulla terra",2019
"1221","The Tale of Two Deaf Travellers",2018
"1227","Another Life",2019
"1229","Marinetti a New York",2014
"1232","Golda's Balcony",2019
"1234","Sarala Virala",2019
"1235","Notes beneath the surface",2019
"1236","Untitled Fred Hampton Project",2020
"1237","Gidon Kremer -- Finding Your Own Voice",2018
"1238","I Am Patrick Swayze",2019
"1239","Mort-Bois",2019
"1242","Unraveling Athena",2018
"1243","On Greene",2019
"1244","Beyond the Visible - Hilma af Klint",2019
"1246","Appointed - The Story of George H. Murray",2018
"1247","Mallesham",2019
"1248","Penny",2017
"1249","Master of Dark Shadows",2019
"1253","LatinX",2018
"1254","Tanets s sablyami",2019
"1257","A Brilliant Sun",1999
"1258","Vienna Real Fiction",2018
"1261","Rettet das Feuer",2019
"1262","Stardust",2020
"1263","Kaye Ballard - The Show Goes On",2019
"1268","Poslední slovo Charlotty Garrigue Masarykové",2018
"1269","Moonface. A woman in the war.",2018
"1271","Exploring Hans Hass",2019
"1272","Pärlemor - Mother Of Pearl",2019
"1273","Alive",2016
"1275","Baba",1989
"1276","Salman Rushdie Death on a trail",2019
"1277","Bhai - Vyakti Ki Valli 2",2019
"1278","Camille",2019
"1280","Code of Tumas",2018
"1283","The Last Hunger Strike? Ireland, 1981",1982
"1284","Los Fantasmas de Montenegro",2019
"1285","John and the Pahlavan",2018
"1286","Daniel Lanois: Rocky World",1993
"1287","Daniel Lanois: Meet the Maker",1990
"1289","The God Given Talent: The Creative Life of Charles Curtis Blackwell",2018
"1290","Marc-Aurèle Fortin: 1888-1970",1983
"1291","Motherload",2019
"1292","Bato: The Gen. Ronald Dela Rosa Story",2019
"1294","Iran The Blade Barkley 5th King",2018
"1295","The Mad World of Mike Fahl",2018
"1296","As time goes by, l'uomo che disegnava sogni",2018
"1298","Little Eagles",2016
"1300","Es hätte schlimmer kommen können - Mario Adorf",2019
"1301","Prithviraj",2020
"1303","Il Nostro Papa",2019
"1305","Martin Luther",1970
"1306","This Is the Last Song of the Evening",2018
"1308","Mamma + Mamma",2018
"1309","Chhapaak",2020
"1311","Qing Ni Ji Zhu Wo",2017
"1312","Cecchi Gori",2019
"1315","Carne de Toro",1985
"1316","Gilbert: Héroe de dos pueblos",2019
"1317","El Predestinado",2016
"1318","Olliver Hawk",2019
"1319","Figli del Destino",2019
"1320","The Fabulous Trickster",2018
"1321","Viaje Interior",2019
"1324","Henrique Espírito Santo - Até Amanhã, Henrique!",2017
"1326","Shi fang",2019
"1327","Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese",2019
"1328","Paradise Discovered: The Unbreakable Virgin Islanders",2018
"1329","Hidden Stars of Hollywood II - Laurel Paley",2018
"1330","The Tale of Two Deaf Travellers",2018
"1332","Eugene Atget: Photographer",1982
"1333","A Kid from Coney Island",2019
"1336","PM Narendra Modi",2019
"1337","Wo Jo Tha EK Messiah Maulana Azad",2019
"1338","Quintuplets",2018
"1339","Once we are dancing",2018
"1340","Johannes Pääsukese tõeline elu",2019
"1342","Michel Legrand: Sans demi-mesure",2018
"1344","Antoni Gaudí",2019
"1345","V. Babasaheb Life in Full Open",2013
"1348","Armando Trovajoli: Cent'anni di musica",2018
"1349","La fantastica storia di Marc Chagall",2016
"1350","Bhaurao Datar - a Curtain Call",2017
"1351","Soldier Grandpa",2017
"1352","Cep Herkülü: Naim Süleymanoglu",2019
"1353","Dario Fo e Franca Rame, la nostra storia",2017
"1354","Non Local Domain",2017
"1356","In Greene",2019
"1361","Üres lovak",2019
"1362","Havel",2020
"1364","Jumpin' Johnny",2019
"1367","Ghazi Bin Abbas",1961
"1368","No Time For Memoirs",2017
"1370","Attacked by a Killer Shark: The Rodney Fox Story",1969
"1372","Ski Bum: The Warren Miller Story",2019
"1373","You Gave Me A Song: The Life and Music of Alice Gerrard",2019
"1375","Leningrad. Nomer 7",2016
"1379","In Our Paradise",2019
"1380","Badiou",2018
"1381","Tipu Sultan",1977
"1382","Ten Days with Art",2018
"1383","Mohammad Bin Qasim",1979
"1384","Nizam Daku",1979
"1386","A Perfect Housewife",2018
"1387","When sparrows scream",2018
"1388","Saturday's Children",2018
"1390","Poliorkia",2019
"1391","O Homem-Pykante - Diálogos kom Pimenta",2019
"1392","From Knee to Heart",2018
"1393","Esame di Lealtà",2018
"1394","Madame",2019
"1396","Ainda Tenho Um Sonho ou Dois - A História dos Pop Dell'arte",2018
"1397","Low Road: The Life and Legacy of Donald Goines",2020
"1398","GODS & FIGHTING MEN",2021
"1399","Armstrong",2019
"1400","Tannerin tie",1975
"1402","L'estate di Gino",2018
"1403","Shakeela",2020
"1404","72 Hours: Martyr Who Never Died",2019
"1405","More than life",2018
"1406","We're All In This Together",2018
"1408","Winter in Havana",2019
"1409","The Accidental Activist",2018
"1410","I feel cold even in summer/The two lives of Alexandra Kluge",2018
"1412","Salsa Molcajete",2018
"1415","Shehnshah-e-Jahangir",1968
"1417","Shooting the Mafia",2019
"1418","Untouchable",2019
"1419","Boris: A Portrait of an Artist as an Old Man",2018
"1424","Candice",2019
"1425","Where In The Hell Is The Lavender House: The Longmont Potion Castle Story",2019
"1428","Becoming Colleen",2019
"1429","Thirty",2008
"1431","Michel's Flight",2018
"1432","Crowley - Cowboy Up",2018
"1433","Ekerwald - bildning och lust",2016
"1434","Gli anni amari",2019
"1437","Da Invicta ao Sonoro",1997
"1438","Målle Lindberg - pajas eller profet?",1999
"1440","Ty för detta är ej människan god nog: Om Axel Fridell",1982
"1441","Baldurs Draumar",2008
"1442","Fire",2018
"1444","Zwinglis Erbe",2018
"1445","Dream of Karl Ivanovich",2018
"1449","Fred Baker- filmmaker",2007
"1450","Better days",2019
"1451","The Pacifist",2018
"1452","Rocketry: The Nambi Effect",2020
"1453","Där björkarna susa - Jailbird Singers",2015
"1454","Nishan e Haider: Captain Mohammad Sarwar Shaheed",1980
"1456","Urban Peasants",1975
"1457","Poppie Nongena",2020
"1460","Guerrero",2016
"1461","Harry Haft",2020
"1462","Edwin Moses, Finding my place in the world (Japan-Korea)",2006
"1463","Los mundos de Luis Fernández",2006
"1464","St. Joseph Freinademetz: The First Saint to Ever Serve in Hong Kong",2018
"1465","Trump @War",2018
"1466","A Man Called Ahok",2018
"1467","Pedro",2019
"1469","Elon Musk: The Real Life Iron Man",2018
"1470","Kardec",2019
"1472","Five-Cent Life",2020
"1475","Make Us Dream",2018
"1476","Barefoot Cinema: The Art and Life of Cinematographer Alun Bollinger",2008
"1479","On l'appelait Roda",2018
"1481","I Am Woman",2019
"1484","Lindenberg! Mach dein Ding",2020
"1485","Ganz: How I Lost My Beetle",2019
"1486","Mahalaya",2019
"1491","What He's After",2018
"1492","AeroPress Movie",2018
"1494","Dead Men Don't Tour: Rodríguez in South Africa",1998
"1495","Bakka Rath",1979
"1496","Pamparios",2018
"1497","Ramps to Nowhere",2018
"1498","La moda proibita (Roberto Capucci e il futuro dell'Alta Moda)",2019
"1499","Life Comes Back To Me",2018
"1500","Vikings of Jomsborg",2019
"1501","The Guitar King",2015
"1504","The Feminister",2018
"1508","Like My Name Pegah",2018
"1509","Mediterráneo",2021
"1510","Tough Guy: The Bob Probert Story",2019
"1513","Paul Smith, Gentleman Designer",2012
"1514","I Am Richard Pryor",2019
"1516","Atçali Kel Mehmet",2017
"1517","Jørn Utzon: The Man & The Architect",2018
"1518","Isaac Pope: The Spirit of an American Century",2019
