"","titles","years"
"913","Insidious: Chapter 2",2013
"914","Battle Los Angeles",2011
"915","Immortals",2011
"916","I Can Only Imagine",2018
"917","Apocalypse Now",1979
"918","Airplane!",1980
"919","Under Siege",1992
"920","Penguins of Madagascar",2014
"921","Saving Mr. Banks",2013
"922","Patriot Games",1992
"923","Smallfoot",2018
"924","Valkyrie",2008
"925","Brokeback Mountain",2005
"926","Turbo",2013
"927","Disclosure",1994
"928","Die Hard",1988
"929","Charlotte's Web",2006
"930","Monster-in-Law",2005
"931","Are We There Yet?",2005
"932","Days of Thunder",1990
"933","Freddy vs. Jason",2003
"934","The Descendants",2011
"935","Cheaper by the Dozen 2",2005
"936","Mr. Holland's Opus",1995
"937","Dracula",1992
"938","Fried Green Tomatoes",1991
"939","Let's Be Cops",2014
"940","Blade II",2002
"941","Bridge to Terabithia",2007
"942","Star Trek: The Motion Picture",1979
"943","The Pink Panther",2006
"944","Beowulf",2007
"945","Teenage Mutant Ninja Turtles: Out of the Shadows",2016
"946","The Post",2017
"947","Maze Runner: The Scorch Trials",2015
"948","Heaven Can Wait",1978
"949","Eight Below",2006
"950","MASH",1970
"951","Unstoppable",2010
"952","Payback",1999
"953","Ted 2",2015
"954","The Talented Mr. Ripley",1999
"955","School of Rock",2003
"956","Police Academy",1984
"957","Snow Dogs",2002
"958","21",2008
"959","While You Were Sleeping",1995
"960","Congo",1995
"961","The Notebook",2004
"962","Jimmy Neutron: Boy Genius",2001
"963","Another 48 Hrs.",1990
"964","Moonstruck",1987
"965","Eat Pray Love",2010
"966","The Texas Chainsaw Massacre",2003
"967","Hustlers",2019
"968","Fiddler on the Roof",1971
"969","Zookeeper",2011
"970","Alien vs. Predator",2004
"971","What Happens in Vegas",2008
"972","The Dukes of Hazzard",2005
"973","The Wedding Singer",1998
"974","Saw III",2006
"975","Disturbia",2007
"976","Nacho Libre",2006
"977","Jumper",2008
"978","The Mummy",2017
"979","Goosebumps",2015
"980","Jack Reacher",2012
"981","Cloverfield",2008
"982","Footloose",1984
"983","Dear John",2010
"984","A Star Is Born",1976
"985","Knowing",2009
"986","War Horse",2011
"987","The Golden Child",1986
"988","Men in Black: International",2019
"989","Dark Shadows",2012
"990","Earthquake",1974
"991","WarGames",1983
"992","Hannah Montana: The Movie",2009
"993","The Day the Earth Stood Still",2008
"994","Limitless",2011
"995","The Purge: Election Year",2016
"996","Cape Fear",1991
"997","Star Trek II: The Wrath of Khan",1982
"998","Alien",1979
"999","48 Hrs.",1982
"1000","The Naked Gun: From the Files of Police Squad!",1988
"1001","Pixels",2015
"1002","City of Angels",1998
"1003","Teenage Mutant Ninja Turtles II: The Secret of the Ooze",1991
"1004","The English Patient",1996
"1005","A.I. Artificial Intelligence",2001
"1006","Cocktail",1988
"1007","We Were Soldiers",2002
"1008","Tower Heist",2011
"1009","The Monuments Men",2014
"1010","Hooper",1978
"1011","Man on Fire",2004
"1012","The Terminal",2004
"1013","Backdraft",1991
"1014","Gangs of New York",2002
"1015","Free Willy",1993
"1016","The Adventures of Tintin",2011
"1017","March of the Penguins",2005
"1018","Night School",2018
"1019","Philadelphia",1993
"1020","Parental Guidance",2012
"1021","Where the Wild Things Are",2009
"1022","The A-Team",2010
"1023","U-571",2000
"1024","Alice Through the Looking Glass",2016
"1025","27 Dresses",2008
"1026","The Muppet Movie",1979
"1027","Training Day",2001
"1028","Poltergeist",1982
"1029","Father of the Bride Part II",1995
"1030","Romancing the Stone",1984
"1031","Rugrats in Paris: The Movie",2000
"1032","Star Trek III: The Search for Spock",1984
"1033","Knight and Day",2010
"1034","Fantasia",1940
"1035","Paddington",2014
"1036","The Untouchables",1987
"1037","White Men Can't Jump",1992
"1038","Pete's Dragon",2016
"1039","The Ring Two",2005
"1040","Cocoon",1985
"1041","Conspiracy Theory",1997
"1042","Constantine",2005
"1043","The Jewel of the Nile",1985
"1044","The Haunted Mansion",2003
"1045","The Family Man",2000
"1046","Barbershop",2002
"1047","The Intern",2015
"1048","Hellboy II: The Golden Army",2008
"1049","Star Trek: Generations",1994
"1050","Contagion",2011
"1051","You, Me and Dupree",2006
"1052","We Bought a Zoo",2011
"1053","2 Guns",2013
"1054","Moneyball",2011
"1055","The Rookie",2002
"1056","Braveheart",1995
"1057","Zombieland",2009
"1058","Old School",2003
"1059","Any Given Sunday",1999
"1060","The Last of the Mohicans",1992
"1061","The Hitman's Bodyguard",2017
"1062","The Girl on the Train",2016
"1063","The Horse Whisperer",1998
"1064","Garfield",2004
"1065","Ray",2004
"1066","Coraline",2009
"1067","The Nightmare Before Christmas",1993
"1068","The Exorcism of Emily Rose",2005
"1069","Eragon",2006
"1070","Star Trek VI: The Undiscovered Country",1991
"1071","10",1979
"1072","The Prince of Tides",1991
"1073","Ben-Hur",1959
"1074","Ladder 49",2004
"1075","Four Brothers",2005
"1076","Six Days Seven Nights",1998
"1077","No Country for Old Men",2007
"1078","Alien: Covenant",2017
"1079","Jack and Jill",2011
"1080","Oliver & Company",1988
"1081","Sin City",2005
"1082","Along Came a Spider",2001
"1083","Captain Underpants: The First Epic Movie",2017
"1084","Hugo",2011
"1085","Christmas with the Kranks",2004
"1086","Beetlejuice",1988
"1087","The Jerk",1979
"1088","Monster House",2006
"1089","Annabelle Comes Home",2019
"1090","Deep Blue Sea",1999
"1091","Law Abiding Citizen",2009
"1092","Yesterday",2019
"1093","Spirit: Stallion of the Cimarron",2002
"1094","Tyler Perry's A Madea Family Funeral",2019
"1095","Hollow Man",2000
"1096","Tyler Perry's Boo! A Madea Halloween",2016
"1097","White House Down",2013
"1098","John Carter",2012
"1099","Hotel for Dogs",2009
"1100","Dinner for Schmucks",2010
"1101","Justin Bieber: Never Say Never",2011
"1102","Barnyard",2006
"1103","Jackass Number Two",2006
"1104","The Interpreter",2005
"1105","Hercules",2014
"1106","Storks",2016
"1107","I Know What You Did Last Summer",1997
"1108","Bridge of Spies",2015
"1109","Dolphin Tale",2011
"1110","Vantage Point",2008
"1111","Ace Ventura: Pet Detective",1994
"1112","The Cannonball Run",1981
"1113","A Bad Moms Christmas",2017
"1114","This Is It",2009
"1115","10 Cloverfield Lane",2016
"1116","Get Shorty",1995
"1117","Fred Claus",2007
"1118","My Fair Lady",1964
"1119","1408",2007
"1120","The Purge: Anarchy",2014
"1121","John Q",2002
"1122","RV",2006
"1123","Mama",2013
"1124","Ruthless People",1986
"1125","Three Men and a Little Lady",1990
"1126","Galaxy Quest",1999
"1127","Stargate",1994
"1128","Bridget Jones's Diary",2001
"1129","The Bridges of Madison County",1995
"1130","Chocolat",2000
"1131","Sideways",2004
"1132","I Love You, Man",2009
"1133","Safe Haven",2013
"1134","National Lampoon's Christmas Vacation",1989
"1135","Scary Movie 2",2001
"1136","The Rescuers",1977
"1137","The Spiderwick Chronicles",2008
"1138","Turner & Hooch",1989
"1139","The Score",2001
"1140","Paul Blart: Mall Cop 2",2015
"1141","The Smurfs 2",2013
"1142","Bird on a Wire",1990
"1143","Groundhog Day",1993
"1144","Shallow Hal",2001
"1145","White Chicks",2004
"1146","Broken Arrow",1996
"1147","Any Which Way You Can",1980
"1148","No Strings Attached",2011
"1149","All the President's Men",1976
"1150","The Best Man Holiday",2013
"1151","V for Vendetta",2005
"1152","Mortal Kombat",1995
"1153","JFK",1991
"1154","Shaft",2000
"1155","Moonraker",1979
"1156","World Trade Center",2006
"1157","Rocky Balboa",2006
"1158","The Big Short",2015
"1159","Fool's Gold",2008
"1160","Grumpy Old Men",1993
"1161","Big Momma's House 2",2006
"1162","Ferris Bueller's Day Off",1986
"1163","Star Trek: Insurrection",1998
"1164","The Golden Compass",2007
"1165","Boomerang",1992
"1166","Kill Bill: Vol. 1",2003
"1167","Blade",1998
"1168","Act of Valor",2012
"1169","Born on the Fourth of July",1989
"1170","Seven Pounds",2008
"1171","Grumpier Old Men",1995
"1172","Private Benjamin",1980
"1173","Swordfish",2001
"1174","The Best Little Whorehouse in Texas",1982
"1175","Nine Months",1995
"1176","The Kid",2000
"1177","Divine Secrets of the Ya-Ya Sisterhood",2002
"1178","The First Purge",2018
"1179","Hot Shots!",1991
"1180","The Thomas Crown Affair",1999
"1181","Vertical Limit",2000
"1182","Game Night",2018
"1183","Lost in Space",1998
"1184","Good Boys",2019
"1185","Guess Who",2005
"1186","Cool Runnings",1993
"1187","Witness",1985
"1188","Sahara",2005
"1189","Book Club",2018
"1190","Percy Jackson: Sea of Monsters",2013
"1191","The House with a Clock in Its Walls",2018
"1192","Road Trip",2000
"1193","Blue Streak",1999
"1194","Skyscraper",2018
"1195","Purple Rain",1984
"1196","Bring It On",2000
"1197","Obsessed",2009
"1198","Mr. Popper's Penguins",2011
"1199","Octopussy",1983
"1200","Outbreak",1995
"1201","War Room",2015
"1202","Insidious: The Last Key",2018
"1203","Sudden Impact",1983
"1204","A Perfect Murder",1998
"1205","The Tourist",2010
"1206","This Is 40",2012
"1207","Heat",1995
"1208","Holes",2003
"1209","Instant Family",2018
"1210","Insomnia",2002
"1211","A Good Day to Die Hard",2013
"1212","Role Models",2008
"1213","Hidalgo",2004
"1214","Lights Out",2016
"1215","Coach Carter",2005
"1216","Hacksaw Ridge",2016
"1217","Coal Miner's Daughter",1980
"1218","Race to Witch Mountain",2009
"1219","Angel Has Fallen",2019
"1220","Dante's Peak",1997
"1221","The Bounty Hunter",2010
"1222","Waiting to Exhale",1995
"1223","The Secret of My Success",1987
"1224","102 Dalmatians",2000
"1225","Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014
"1226","Kangaroo Jack",2003
"1227","End of Days",1999
"1228","Changing Lanes",2002
"1229","The Mexican",2001
"1230","Uncle Buck",1989
"1231","The Godfather: Part III",1990
"1232","Charlie Wilson's War",2007
"1233","The Forgotten",2004
"1234","Legends of the Fall",1994
"1235","Babe",1995
"1236","Contraband",2012
"1237","The Bone Collector",1999
"1238","Looper",2012
"1239","The Final Destination",2009
"1240","The League of Extraordinary Gentlemen",2003
"1241","Finding Forrester",2000
"1242","Bowfinger",1999
"1243","Warm Bodies",2013
"1244","The Parent Trap",1998
"1245","Big Fish",2003
"1246","Kill Bill: Vol. 2",2004
"1247","Allegiant",2016
"1248","Smokey and the Bandit II",1980
"1249","Herbie Fully Loaded",2005
"1250","Magic Mike XXL",2015
"1251","The Manchurian Candidate",2004
"1252","Anaconda",1997
"1253","X-Men: Dark Phoenix",2019
"1254","Bad Boys",1995
"1255","Ever After: A Cinderella Story",1998
"1256","Stakeout",1987
"1257","Lara Croft Tomb Raider: The Cradle of Life",2003
"1258","Madea's Witness Protection",2012
"1259","Deuce Bigalow: Male Gigolo",1999
"1260","The Taking of Pelham 123",2009
"1261","Battleship",2012
"1262","Step Up",2006
"1263","Hannah Montana and Miley Cyrus: Best of Both Worlds Concert",2008
"1264","The Amityville Horror",2005
"1265","Lethal Weapon",1987
"1266","The Visit",2015
"1267","Jack the Giant Slayer",2013
"1268","Think Like a Man Too",2014
"1269","Barbershop 2: Back in Business",2004
"1270","Now You See Me 2",2016
"1271","About Schmidt",2002
"1272","Exodus: Gods and Kings",2014
"1273","Wolf",1994
"1274","Friday the 13th",2009
"1275","Pitch Perfect",2012
"1276","The American President",1995
"1277","Stuart Little 2",2002
"1278","Mirror Mirror",2012
"1279","Staying Alive",1983
"1280","Mr. Mom",1983
"1281","Flushed Away",2006
"1282","L.A. Confidential",1997
"1283","Chronicle",2012
"1284","A Dog's Purpose",2017
"1285","The Happening",2008
"1286","The Purge",2013
"1287","The Wedding Ringer",2015
"1288","Field of Dreams",1989
"1289","Miracle",2004
"1290","Jackass: The Movie",2002
"1291","The Nut Job",2014
"1292","Down to Earth",2001
"1293","17 Again",2009
"1294","Ice Age: Collision Course",2016
"1295","Deja Vu",2006
"1296","Happy Feet Two",2011
"1297","Diary of a Wimpy Kid",2010
"1298","Working Girl",1988
"1299","Sky High",2005
"1300","Last Vegas",2013
"1301","Scent of a Woman",1992
"1302","Mona Lisa Smile",2003
"1303","The Shape of Water",2017
"1304","In & Out",1997
"1305","Life",1999
"1306","The Witches of Eastwick",1987
"1307","Song of the South",1946
"1308","What About Bob?",1991
"1309","Unknown",2011
"1310","Thunderball",1965
"1311","The Fifth Element",1997
"1312","Hope Springs",2012
"1313","Risky Business",1983
"1314","A Fish Called Wanda",1988
"1315","The Fox and the Hound",1981
"1316","Miami Vice",2006
"1317","The Time Traveler's Wife",2009
"1318","Tango & Cash",1989
"1319","She's All That",1999
"1320","Saw IV",2007
"1321","Dave",1993
"1322","Madea's Family Reunion",2006
"1323","The Holiday",2006
"1324","Forgetting Sarah Marshall",2008
"1325","The Sorcerer's Apprentice",2010
"1326","Rising Sun",1993
"1327","A Nightmare on Elm Street",2010
"1328","Beavis and Butt-Head Do America",1996
"1329","The Boss",2016
"1330","The Last Song",2010
"1331","Scary Stories to Tell in the Dark",2019
"1332","London Has Fallen",2016
"1333","Jarhead",2005
"1334","Black Mass",2015
"1335","The Crying Game",1992
"1336","The Fast and the Furious: Tokyo Drift",2006
"1337","The Adjustment Bureau",2011
"1338","Underworld Awakening",2012
"1339","Underworld: Evolution",2006
"1340","For Your Eyes Only",1981
"1341","Bewitched",2005
"1342","Down and Out in Beverly Hills",1986
"1343","Splash",1984
"1344","The Wolfman",2010
"1345","Mousehunt",1997
"1346","The Electric Horseman",1979
"1347","Ender's Game",2013
"1348","Patton",1970
"1349","Miracles from Heaven",2016
"1350","Cinderella Man",2005
"1351","The Goonies",1985
"1352","Flatliners",1990
"1353","Deepwater Horizon",2016
"1354","Vacation",1983
"1355","Stomp the Yard",2007
"1356","The Saint",1997
"1357","Rules of Engagement",2000
"1358","The Cell",2000
"1359","Misery",1990
"1360","Friday Night Lights",2004
"1361","The Shaggy Dog",2006
"1362","Prisoners",2013
"1363","The Devil's Advocate",1997
"1364","Get Him to the Greek",2010
"1365","Mission to Mars",2000
"1366","Harlem Nights",1989
"1367","Coyote Ugly",2000
"1368","God's Not Dead",2014
"1369","Poseidon",2006
"1370","Fantasia 2000",1999
"1371","Three Kings",1999
"1372","Jingle All the Way",1996
"1373","Kiss the Girls",1997
"1374","After Earth",2013
"1375","Shanghai Knights",2003
"1376","The Lucky One",2012
"1377","The Wedding Planner",2001
"1378","Burn After Reading",2008
"1379","Scrooged",1988
"1380","Why Him?",2016
"1381","Baby Mama",2008
"1382","The Cable Guy",1996
"1383","Resident Evil: Afterlife",2010
"1384","Why Did I Get Married Too?",2010
"1385","Spies Like Us",1985
"1386","Species",1995
"1387","The Family Stone",2005
"1388","Bad Santa",2003
"1389","Brüno",2009
"1390","Hope Floats",1998
"1391","Tooth Fairy",2010
"1392","Snow Day",2000
"1393","The Good Shepherd",2006
"1394","Superman III",1983
"1395","Jungle 2 Jungle",1997
"1396","Little Miss Sunshine",2006
"1397","Pacific Rim: Uprising",2018
"1398","My Girl",1991
"1399","Blockers",2018
"1400","Predator",1987
"1401","Secretariat",2010
"1402","Son of God",2014
"1403","Love, Actually",2003
"1404","Gothika",2003
"1405","My Big Fat Greek Wedding 2",2016
"1406","The Dictator",2012
"1407","Hellboy",2004
"1408","The Last Boy Scout",1991
"1409","The Stepford Wives",2004
"1410","The Lego Ninjago Movie",2017
"1411","Planes: Fire & Rescue",2014
"1412","The Grand Budapest Hotel",2014
"1413","Behind Enemy Lines",2001
"1414","Courage Under Fire",1996
"1415","Dawn of the Dead",2004
"1416","Chariots of Fire",1981
"1417","Vacation",2015
"1418","Far and Away",1992
"1419","Total Recall",2012
"1420","Surf's Up",2007
"1421","The Blue Lagoon",1980
"1422","Bride Wars",2009
"1423","Water for Elephants",2011
"1424","Jack Reacher: Never Go Back",2016
"1425","Honey, I Blew Up the Kid",1992
"1426","Little Man",2006
"1427","Curious George",2006
"1428","Jack",1996
"1429","RoboCop",2014
"1430","Sea of Love",1989
"1431","HouseSitter",1992
"1432","Funny Girl",1968
"1433","Death Becomes Her",1992
"1434","Anastasia",1997
"1435","Easy A",2010
"1436","Open Range",2003
"1437","Halloween",2007
"1438","Tomb Raider",2018
"1439","The Secret Life of Walter Mitty",2013
"1440","Bicentennial Man",1999
"1441","Ali",2001
"1442","Without a Paddle",2004
"1443","Baywatch",2017
"1444","Demolition Man",1993
"1445","Maze Runner: The Death Cure",2018
"1446","Step Up 2: The Streets",2008
"1447","The Lincoln Lawyer",2011
"1448","The Butterfly Effect",2004
"1449","Throw Momma from the Train",1987
"1450","Red Eye",2005
"1451","Shall We Dance",2004
"1452","Invincible",2006
"1453","Cleopatra",1963
"1454","The Chronicles of Riddick",2004
"1455","Takers",2010
"1456","The Animal",2001
"1457","The Benchwarmers",2006
"1458","Fences",2016
"1459","Life Is Beautiful",1997
"1460","The Cider House Rules",1999
"1461","Boyz n the Hood",1991
"1462","Memoirs of a Geisha",2005
"1463","Pet Sematary",1989
"1464","Dragnet",1987
"1465","Moulin Rouge!",2001
"1466","The Shack",2017
"1467","Blood Diamond",2006
"1468","The Specialist",1994
"1469","Next Friday",2000
"1470","Sister Act 2: Back in the Habit",1993
"1471","The Godfather: Part II",1974
"1472","Willow",1988
"1473","The Whole Nine Yards",2000
"1474","13 Going on 30",2004
"1475","The Blues Brothers",1980
"1476","U.S. Marshals",1998
"1477","Twelve Monkeys",1995
"1478","Unlawful Entry",1992
"1479","Beethoven",1992
"1480","Annie",1982
