"","titles","years"
"978","How to Deal",2003
"979","Les Misérables",1998
"980","Private School",1983
"981","New York Minute",2004
"982","The Good Girl",2002
"983","Love & Friendship",2016
"984","What's Your Number?",2011
"985","On a Clear Day You Can See Forever",1970
"986","Hatari!",1962
"987","The Sterile Cuckoo",1969
"988","Monsoon Wedding",2001
"989","One Day",2011
"990","Highlander: The Final Dimension",1994
"991","The Duchess",2008
"992","Broken Flowers",2005
"993","The Wings of the Dove",1997
"994","Mutiny on the Bounty",1962
"995","Supergirl",1984
"996","Juwanna Mann",2002
"997","Trial and Error",1997
"998","Doctor Dolittle",1967
"999","Mrs. Miniver",1942
"1000","Charade",1963
"1001","One Crazy Summer",1986
"1002","A Kid in King Arthur's Court",1995
"1003","Alfie",2004
"1004","Friends with Money",2006
"1005","Labor Day",2013
"1006","A Woman Under the Influence",1974
"1007","What a Way to Go!",1964
"1008","The Pick-up Artist",1987
"1009","Ghost Town",2008
"1010","The Unsinkable Molly Brown",1964
"1011","Dr. T & the Women",2000
"1012","Author! Author!",1982
"1013","Playing for Keeps",2012
"1014","American Me",1992
"1015","Flyboys",2006
"1016","Senseless",1998
"1017","Real Genius",1985
"1018","Stroker Ace",1983
"1019","High Society",1956
"1020","Guys and Dolls",1955
"1021","The Quiet American",2002
"1022","El Dorado",1967
"1023","Perfect",1985
"1024","Living Out Loud",1998
"1025","Vision Quest",1985
"1026","A Far Off Place",1993
"1027","The Honeymooners",2005
"1028","Wicker Park",2004
"1029","Anna Karenina",2012
"1030","Rachel Getting Married",2008
"1031","Mystic Pizza",1988
"1032","The Evening Star",1996
"1033","The New World",2005
"1034","Carol",2015
"1035","The Darkest Minds",2018
"1036","Everybody's All-American",1988
"1037","I Think I Love My Wife",2007
"1038","Idlewild",2006
"1039","The Light Between Oceans",2016
"1040","Love Jones",1997
"1041","Father Goose",1964
"1042","War and Peace",1956
"1043","The Marrying Man",1991
"1044","Ben-Hur: A Tale of the Christ",1925
"1045","Strange Magic",2015
"1046","Irreconcilable Differences",1984
"1047","Evening",2007
"1048","The Postman Always Rings Twice",1981
"1049","No Mercy",1986
"1050","Miss Pettigrew Lives for a Day",2008
"1051","A Stranger Among Us",1992
"1052","True Romance",1993
"1053","Lone Wolf McQuade",1983
"1054","Far from the Madding Crowd",2015
"1055","The Heartbreak Kid",1972
"1056","Solomon and Sheba",1959
"1057","Chasing Liberty",2004
"1058","After",2019
"1059","Chasing Amy",1997
"1060","The Seven Year Itch",1955
"1061","Gentlemen Prefer Blondes",1953
"1062","Sydney White",2007
"1063","Sliding Doors",1998
"1064","Big Night",1996
"1065","Padmaavat",2018
"1066","Breakin' All the Rules",2004
"1067","Moulin Rouge",1952
"1068","Back Roads",1981
"1069","Meet Dave",2008
"1070","Strictly Ballroom",1992
"1071","Surviving Christmas",2004
"1072","Girl with a Pearl Earring",2003
"1073","Lifeforce",1985
"1074","The Last Kiss",2006
"1075","So I Married an Axe Murderer",1993
"1076","The Other Side of the Mountain: Part II",1978
"1077","Get Over It",2001
"1078","Fair Game",1995
"1079","Boys Don't Cry",1999
"1080","No manches Frida",2016
"1081","Just One of the Guys",1985
"1082","Two Mules for Sister Sara",1970
"1083","Do Not Disturb",1965
"1084","The Words",2012
"1085","The Beautician and the Beast",1997
"1086","Moon Over Parador",1988
"1087","Material Girls",2006
"1088","Something New",2006
"1089","The Birds",1963
"1090","Thumbelina",1994
"1091","Career Opportunities",1991
"1092","From the Terrace",1960
"1093","Casanova",2005
"1094","The Old Man & the Gun",2018
"1095","Jane Eyre",2011
"1096","Zorro: The Gay Blade",1981
"1097","The Danish Girl",2015
"1098","Café Society",2016
"1099","Please Don't Eat the Daisies",1960
"1100","Mad Dog and Glory",1993
"1101","Wild Orchid",1989
"1102","House of Flying Daggers",2004
"1103","In the Land of Women",2007
"1104","The Young Victoria",2009
"1105","In Like Flint",1967
"1106","On the Beach",1959
"1107","A Farewell to Arms",1957
"1108","The Big Parade",1925
"1109","For Love or Money",1993
"1110","The Man Who Loved Women",1983
"1111","Moment by Moment",1978
"1112","Pride and Prejudice and Zombies",2016
"1113","Flower Drum Song",1961
"1114","The Red Shoes",1948
"1115","The Pink Panther",1963
"1116","The Man in the Gray Flannel Suit",1956
"1117","Rollover",1981
"1118","Extract",2009
"1119","Gotcha!",1985
"1120","Welcome to Marwen",2018
"1121","New York Stories",1989
"1122","Abandon",2002
"1123","Belle",2013
"1124","Two If by Sea",1996
"1125","The End of the Affair",1999
"1126","The Purple Rose of Cairo",1985
"1127","Falling in Love",1984
"1128","Beautiful Girls",1996
"1129","Not Easily Broken",2009
"1130","Drop Dead Gorgeous",1999
"1131","Husbands and Wives",1992
"1132","The Quiet Man",1952
"1133","Three to Tango",1999
"1134","Magic in the Moonlight",2014
"1135","American Ninja",1985
"1136","Iron Eagle II",1988
"1137","Here on Earth",2000
"1138","Notorious",1946
"1139","Home Fries",1998
"1140","Raise Your Voice",2004
"1141","The Scarlet Letter",1995
"1142","Head Over Heels",2001
"1143","Look Who's Talking Now",1993
"1144","La Vie En Rose",2007
"1145","Better Off Dead...",1985
"1146","Shopgirl",2005
"1147","The Year of Living Dangerously",1982
"1148","Someone to Watch Over Me",1987
"1149","The Brothers McMullen",1995
"1150","Babes in Toyland",1960
"1151","Kinsey",2004
"1152","Lovesick",1983
"1153","Henry V",1989
"1154","The Fountain",2006
"1155","Random Harvest",1942
"1156","Prom",2011
"1157","In the Mix",2005
"1158","Possession",2002
"1159","The Man with Two Brains",1983
"1160","With Six You Get Eggroll",1968
"1161","Under the Cherry Moon",1986
"1162","Mrs. Winterbourne",1996
"1163","Hope and Glory",1987
"1164","Penelope",2006
"1165","The Unbearable Lightness of Being",1988
"1166","The Two Jakes",1990
"1167","Journey to the Center of the Earth",1959
"1168","Immortal Beloved",1994
"1169","Explorers",1985
"1170","Walk Don't Run",1966
"1171","He Said, She Said",1991
"1172","The Swan Princess",1994
"1173","Blue Valentine",2010
"1174","Everyone Says I Love You",1996
"1175","Somewhere in Time",1980
"1176","Dudley Do-Right",1999
"1177","The Butcher's Wife",1991
"1178","Shall We Dance?",1996
"1179","I Don't Know How She Does It",2011
"1180","The Perfect Match",2016
"1181","Midnight Sun",2018
"1182","Week-End at the Waldorf",1945
"1183","Smart People",2008
"1184","Flesh and Bone",1993
"1185","The Red Violin",1998
"1186","Away We Go",2009
"1187","She's the One",1996
"1188","Once",2007
"1189","Sleepover",2004
"1190","Angie",1994
"1191","Artists and Models",1955
"1192","You Can't Hurry Love",1988
"1193","Bobby Deerfield",1977
"1194","Talk to Her",2002
"1195","Rio Lobo",1970
"1196","Lolita",1962
"1197","Havana",1990
"1198","Mrs Brown",1997
"1199","The Four Horsemen of the Apocalypse",1921
"1200","Pennies from Heaven",1981
"1201","Boom Town",1940
"1202","A Single Man",2009
"1203","Star!",1968
"1204","Peeples",2013
"1205","Le divorce",2003
"1206","First Daughter",2004
"1207","Easter Parade",1948
"1208","Salmon Fishing in the Yemen",2011
"1209","Bolero",1984
"1210","The Next Karate Kid",1994
"1211","Salsa",1988
"1212","The Inkwell",1994
"1213","The Deep End",2001
"1214","Singin' in the Rain",1952
"1215","The Pride and the Passion",1957
"1216","To Catch a Thief",1955
"1217","Whatever It Takes",2000
"1218","Robin and Marian",1976
"1219","The Arrangement",1969
"1220","Splendor in the Grass",1961
"1221","Cousin cousine",1975
"1222","The Lobster",2015
"1223","Mischief",1985
"1224","My Life in Ruins",2009
"1225","Secret Admirer",1985
"1226","All Dogs Go to Heaven II",1996
"1227","The Bounty",1984
"1228","An Unfinished Life",2005
"1229","MacGruber",2010
"1230","Pushing Tin",1999
"1231","Sex Drive",2008
"1232","Twice in a Lifetime",1985
"1233","The Importance of Being Earnest",2002
"1234","Something Wild",1986
"1235","The Postman Always Rings Twice",1946
"1236","Mr. Jones",1993
"1237","Reckless",1984
"1238","Return to Paradise",1998
"1239","Lost Horizon",1973
"1240","The Love Letter",1999
"1241","Satisfaction",1988
"1242","The Cooler",2003
"1243","Lucas",1986
"1244","Holiday Inn",1942
"1245","Funny About Love",1990
"1246","Before Midnight",2013
"1247","Inherent Vice",2014
"1248","Bella",2006
"1249","The Philadelphia Experiment",1984
"1250","Streets of Fire",1984
"1251","Shanghai Express",1932
"1252","The Painted Veil",2006
"1253","Aspen Extreme",1993
"1254","Woo",1998
"1255","The Chase",1994
"1256","The Island of Dr. Moreau",1977
"1257","The Taming of the Shrew",1967
"1258","Island in the Sun",1957
"1259","Annie Get Your Gun",1950
"1260","Pardners",1956
"1261","Just the Way You Are",1984
"1262","The Space Between Us",2017
"1263","Sirens",1994
"1264","Enemies, A Love Story",1989
"1265","Being Julia",2004
"1266","Loving",2016
"1267","Strictly Business",1991
"1268","Fatso",1980
"1269","Two for the Road",1967
"1270","The Nutty Professor",1963
"1271","Cavalcade",1933
"1272","The Jazz Singer",1927
"1273","The Covered Wagon",1923
"1274","Mortdecai",2015
"1275","Meet Me in St. Louis",1944
"1276","Over Her Dead Body",2008
"1277","Into the Night",1985
"1278","Sprung",1997
"1279","Damage",1992
"1280","Nothing Like the Holidays",2008
"1281","The Curse of the Jade Scorpion",2001
"1282","Stealing Home",1988
"1283","A Good Year",2006
"1284","Cyrus",2010
"1285","I'll See You in My Dreams",2015
"1286","Tickle Me",1965
"1287","Separate Tables",1958
"1288","It Runs in the Family",2003
"1289","Alice",1990
"1290","Mississippi Masala",1991
"1291","Who's That Girl",1987
"1292","Wild Hearts Can't Be Broken",1991
"1293","The World of Suzie Wong",1960
"1294","Eat Drink Man Woman",1994
"1295","Outside Providence",1999
"1296","Barcelona",1994
"1297","Friends with Kids",2011
"1298","Rush",1991
"1299","Hello, Dolly!",1969
"1300","She's So Lovely",1997
"1301","Zeus and Roxanne",1997
"1302","The Boy Who Could Fly",1986
"1303","She's Gotta Have It",1986
"1304","Gulliver's Travels",1939
"1305","Girl Happy",1965
"1306","The Stunt Man",1980
"1307","Kissing Jessica Stein",2001
"1308","Hiding Out",1987
"1309","Marnie",1964
"1310","Golden Earrings",1947
"1311","Spellbound",1945
"1312","Helen of Troy",1956
"1313","Shag",1989
"1314","The Wedding Banquet",1993
"1315","Take Me Home Tonight",2011
"1316","The Spectacular Now",2013
"1317","200 Cigarettes",1999
"1318","Never Talk to Strangers",1995
"1319","Exit to Eden",1994
"1320","Moonlight Mile",2002
"1321","Dog Days",2018
"1322","Ladies in Lavender",2004
"1323","Thunder and Lightning",1977
"1324","Me and Earl and the Dying Girl",2015
"1325","Amour",2012
"1326","9½ Weeks",1986
"1327","Town & Country",2001
"1328","Mighty Aphrodite",1995
"1329","Hairspray",1988
"1330","Swing Shift",1984
"1331","Seeking a Friend for the End of the World",2012
"1332","The Last Station",2009
"1333","Bride & Prejudice",2004
"1334","The Grandmaster",2013
"1335","Wings",1927
"1336","Curse of the Golden Flower",2006
"1337","Bajirao Mastani",2015
"1338","The Razor's Edge",1984
"1339","Lost & Found",1999
"1340","I Dreamed of Africa",2000
"1341","The Last Sunset",1961
"1342","Let's Make Love",1960
"1343","The Rules of Attraction",2002
"1344","Brideshead Revisited",2008
"1345","Eyewitness",1981
"1346","The Secret in Their Eyes",2009
"1347","The Major and the Minor",1942
"1348","Post Grad",2009
"1349","Cantinflas",2014
"1350","Shirley Valentine",1989
"1351","It's Kind of a Funny Story",2010
"1352","Girls Just Want to Have Fun",1985
"1353","Little Miss Marker",1980
"1354","Honky Tonk",1941
"1355","In the Good Old Summertime",1949
"1356","Southside with You",2016
"1357","The House of the Spirits",1993
"1358","A Night in the Life of Jimmy Reardon",1988
"1359","The Adventures of Buckaroo Banzai Across the 8th Dimension",1984
"1360","Mambo Italiano",2003
"1361","Tell No One",2006
"1362","Maudie",2016
"1363","A Very Long Engagement",2004
"1364","Mystery Date",1991
"1365","My Friend Irma",1949
"1366","The Last Seduction",1994
"1367","Chasing Papi",2003
"1368","The Broadway Melody",1929
"1369","Every Day",2018
"1370","Sunday",1997
"1371","Heaven Help Us",1985
"1372","Gigli",2003
"1373","Racing with the Moon",1984
"1374","A Fine Mess",1986
"1375","The Opposite Sex",1956
"1376","Hitchcock",2012
"1377","The Sessions",2012
"1378","The Grass Is Greener",1960
"1379","Run, Fat Boy, Run",2007
"1380","Beyond the Limit",1983
"1381","The Loft",2014
"1382","Les Boys II",1998
"1383","Lars and the Real Girl",2007
"1384","Belle Epoque",1992
"1385","Inventing the Abbotts",1997
"1386","Against the Ropes",2004
"1387","Palmetto",1998
"1388","Crossroads",1986
"1389","The Last American Virgin",1982
"1390","Pulling Strings",2013
"1391","Before Sunset",2004
"1392","Stanley & Iris",1990
"1393","The Perfect Holiday",2007
"1394","The Boxer",1997
"1395","Mona Lisa",1986
"1396","Beginners",2010
"1397","Gang Related",1997
"1398","Trapped in Paradise",1994
"1399","Lucky You",2007
"1400","Indochine",1992
"1401","El crimen del Padre Amaro",2002
"1402","A Dangerous Method",2011
"1403","Nadine",1987
"1404","Paris Can Wait",2016
"1405","Batman: Mask of the Phantasm",1993
"1406","The Pallbearer",1996
"1407","Gloria Bell",2018
"1408","Mary Reilly",1996
"1409","Paradise",1982
"1410","A Night in Heaven",1983
"1411","Dream a Little Dream",1989
"1412","Before Sunrise",1995
"1413","Say It Isn't So",2001
"1414","Heartbreak Hotel",1988
"1415","Three of Hearts",1993
"1416","Little Children",2006
"1417","Down to Earth",1947
"1418","Robin Hood",1922
"1419","The Human Stain",2003
"1420","Creator",1985
"1421","Bread and Tulips",2000
"1422","Whatever Works",2009
"1423","Angels and Insects",1995
"1424","Saratoga",1937
"1425","Cannery Row",1982
"1426","Metalstorm: The Destruction of Jared-Syn",1983
"1427","Orlando",1992
"1428","The Skeleton Twins",2014
"1429","Love Letters",1983
"1430","Gardens of Stone",1987
"1431","A Thousand Clowns",1965
"1432","Farewell My Concubine",1993
"1433","The Wind Rises",2013
"1434","Bandslam",2009
"1435","Jane Eyre",1996
"1436","Biutiful",2010
"1437","Sunshine",1999
"1438","American Dreamer",1984
"1439","Woman on Top",2000
"1440","Your Name.",2016
"1441","Broken Embraces",2009
"1442","Io sono l'amore",2009
"1443","Tempest",1982
"1444","Bubble Boy",2001
"1445","Frances",1982
"1446","Mahogany",1975
"1447","No Small Affair",1984
"1448","Innocent Blood",1992
"1449","Summer Lovers",1982
"1450","The Handmaid's Tale",1990
"1451","The Sun Is Also a Star",2019
"1452","From Justin to Kelly",2003
"1453","The Playboys",1992
"1454","Titanic",1953
"1455","The Lover",1992
"1456","Torch Song Trilogy",1988
"1457","The Virgin Suicides",1999
"1458","Paris, je t'aime",2006
"1459","Off Beat",1986
"1460","Hollywood Ending",2002
"1461","The Libertine",2004
"1462","Dilwale",2015
"1463","Slackers",2002
"1464","Mao's Last Dancer",2009
"1465","See You in the Morning",1989
"1466","Mansfield Park",1999
"1467","The Good Mother",1988
"1468","Violets Are Blue...",1986
"1469","A Walk on the Moon",1999
"1470","Duets",2000
"1471","Your Friends & Neighbors",1998
"1472","Cinderfella",1960
"1473","The Science of Sleep",2006
"1474","You Can't Take It with You",1938
"1475","Fire with Fire",1986
"1476","If Lucy Fell",1996
"1477","Black Beauty",1994
"1478","Longtime Companion",1989
"1479","Love in the Time of Cholera",2007
"1480","Lust, Caution",2007
"1481","Little Voice",1998
"1482","Stealing Beauty",1996
"1483","Made in Heaven",1987
"1484","Cold War",2018
"1485","Making the Grade",1984
"1486","Miss March",2009
"1487","Dangerous Beauty",1998
"1488","Love Me Tender",1956
"1489","The Conqueror",1956
"1490","An American in Paris",1951
"1491","Road to Rio",1947
"1492","Way Down East",1920
"1493","Joy of Sex",1984
"1494","Lantana",2001
"1495","All Night Long",1981
"1496","Italiensk for begyndere",2000
"1497","Tortilla Soup",2001
"1498","Bright Star",2009
"1499","The Railway Man",2013
"1500","2 Days in Paris",2007
"1501","Beyond Borders",2003
"1502","Dear White People",2014
"1503","Willie & Phil",1980
"1504","Simply Irresistible",1999
"1505","Mrs. Soffel",1984
"1506","For Me and My Gal",1942
"1507","Prem Ratan Dhan Payo",2015
"1508","Solitary Man",2009
"1509","Rebecca",1940
"1510","The Mark of Zorro",1940
"1511","A Star Is Born",1937
"1512","It Happened One Night",1934
"1513","The Thief of Bagdad",1924
"1514","On the Line",2001
"1515","The Tao of Steve",2000
"1516","Much Ado About Nothing",2012
"1517","Listen to Me",1989
"1518","Enigma",2001
"1519","Goal! The Dream Begins",2005
"1520","Glitter",2001
"1521","A Life Less Ordinary",1997
"1522","The Meddler",2015
"1523","Van Wilder 2: The Rise of Taj",2006
"1524","45 Years",2015
"1525","Men with Brooms",2002
"1526","Until September",1984
"1527","Ae Dil Hai Mushkil",2016
"1528","The Lunchbox",2013
