"","titles","years"
"2641","Searching for Bobby Fischer",1993
"2642","Friends with Kids",2011
"2643","Off Limits",1988
"2644","Rush",1991
"2645","Johnny Handsome",1989
"2646","Let There Be Light",2017
"2647","Gold",2016
"2648","She's So Lovely",1997
"2649","All the King's Men",2006
"2650","Mulholland Dr.",2001
"2651","1492: Conquest of Paradise",1992
"2652","Women on the Verge of a Nervous Breakdown",1988
"2653","The Boy Who Could Fly",1986
"2654","The Orphanage",2007
"2655","The Hoax",2006
"2656","The Name of the Rose",1986
"2657","Breaker Morant",1980
"2658","North",1994
"2659","Beatriz at Dinner",2017
"2660","Silence",2016
"2661","10 to Midnight",1983
"2662","The Men",1950
"2663","A Separation",2011
"2664","Before the Devil Knows You're Dead",2007
"2665","How She Move",2007
"2666","The Stunt Man",1980
"2667","Quills",2000
"2668","Pride",2007
"2669","Three Wishes",1995
"2670","Kissing Jessica Stein",2001
"2671","Hiding Out",1987
"2672","Black Nativity",2013
"2673","Bug",2006
"2674","The Triplets of Belleville",2003
"2675","Tex",1982
"2676","The Last Time",2006
"2677","Marnie",1964
"2678","Our Brand Is Crisis",2015
"2679","Fearless",1993
"2680","Grandma",2015
"2681","Helen of Troy",1956
"2682","Trial by Jury",1994
"2683","I Ought to Be in Pictures",1982
"2684","Shag",1989
"2685","Blue City",1986
"2686","Sexy Beast",2000
"2687","Almost an Angel",1990
"2688","The Wedding Banquet",1993
"2689","Take Me Home Tonight",2011
"2690","State and Main",2000
"2691","A Cry in the Dark",1988
"2692","Birth of the Dragon",2016
"2693","A Boy and His Dog",1975
"2694","Willard",2003
"2695","Shut In",2016
"2696","Death Wish 4: The Crackdown",1987
"2697","Woman Thou Art Loosed",2004
"2698","Incendies",2010
"2699","Running Scared",2006
"2700","The Spectacular Now",2013
"2701","200 Cigarettes",1999
"2702","Never Talk to Strangers",1995
"2703","Moonlight Mile",2002
"2704","Panther",1995
"2705","Dog Days",2018
"2706","Mixed Nuts",1994
"2707","Boy Erased",2018
"2708","Conviction",2010
"2709","In the Valley of Elah",2007
"2710","Ladies in Lavender",2004
"2711","Running with Scissors",2006
"2712","The Young Black Stallion",2003
"2713","Me and Earl and the Dying Girl",2015
"2714","The Mambo Kings",1992
"2715","Amour",2012
"2716","Baahubali",2015
"2717","Loving Vincent",2017
"2718","9½ Weeks",1986
"2719","Caught Up",1998
"2720","American History X",1998
"2721","Smoke Signals",1998
"2722","Hotel Artemis",2018
"2723","Hairspray",1988
"2724","The Snowman",2017
"2725","City Island",2009
"2726","Six Weeks",1982
"2727","The Golden Seal",1983
"2728","Swing Shift",1984
"2729","Fresh Horses",1988
"2730","U Turn",1997
"2731","Seeking a Friend for the End of the World",2012
"2732","The Last Station",2009
"2733","The Savages",2007
"2734","The Hunted",1995
"2735","Best of the Best II",1993
"2736","Bride & Prejudice",2004
"2737","The Grandmaster",2013
"2738","Femme Fatale",2002
"2739","Wings",1927
"2740","Millions",2004
"2741","Curse of the Golden Flower",2006
"2742","Bajirao Mastani",2015
"2743","The Razor's Edge",1984
"2744","I Dreamed of Africa",2000
"2745","Khartoum",1966
"2746","The Group",1966
"2747","Savage Sam",1963
"2748","The Last Sunset",1961
"2749","Sink the Bismarck!",1960
"2750","Aloma of the South Seas",1926
"2751","3 Idiots",2009
"2752","The Rules of Attraction",2002
"2753","Winter's Bone",2010
"2754","Maria Full of Grace",2004
"2755","The Road to Wellville",1994
"2756","The Wild Angels",1966
"2757","Flashback",1990
"2758","The Osterman Weekend",1983
"2759","The Real McCoy",1993
"2760","Star 80",1983
"2761","The Young Messiah",2016
"2762","The Last Unicorn",1982
"2763","Run the Race",2018
"2764","Same Kind of Different as Me",2017
"2765","Little Boy",2015
"2766","The Temp",1993
"2767","Brideshead Revisited",2008
"2768","Six Degrees of Separation",1993
"2769","Just Between Friends",1986
"2770","My Own Private Idaho",1991
"2771","Eyewitness",1981
"2772","The Secret in Their Eyes",2009
"2773","Rocky II",1979
"2774","Gods and Monsters",1998
"2775","Article 99",1992
"2776","Cantinflas",2014
"2777","Hyde Park on Hudson",2012
"2778","Shirley Valentine",1989
"2779","It's Kind of a Funny Story",2010
"2780","Little Miss Marker",1980
"2781","Beyond the Sea",2004
"2782","Honky Tonk",1941
"2783","Southside with You",2016
"2784","The Jacket",2005
"2785","Affliction",1997
"2786","Rambling Rose",1991
"2787","The House of the Spirits",1993
"2788","A Night in the Life of Jimmy Reardon",1988
"2789","Music Box",1989
"2790","All Is Lost",2013
"2791","Firstborn",1984
"2792","Mambo Italiano",2003
"2793","Ghost World",2001
"2794","Unbroken: Path to Redemption",2018
"2795","Master Z: The Ip Man Legacy",2018
"2796","The Straight Story",1999
"2797","Night and the City",1992
"2798","Topsy-Turvy",1999
"2799","Sultan",2016
"2800","Croupier",1998
"2801","Tell No One",2006
"2802","Nirgendwo in Afrika",2001
"2803","Maudie",2016
"2804","A Very Long Engagement",2004
"2805","Rabbit-Proof Fence",2002
"2806","UHF",1989
"2807","Lowriders",2016
"2808","Barton Fink",1991
"2809","Chained Heat",1983
"2810","Plenty",1985
"2811","The Pope of Greenwich Village",1984
"2812","The Last Seduction",1994
"2813","Folks!",1992
"2814","The Broadway Melody",1929
"2815","The Border",1982
"2816","Impostor",2001
"2817","Short Cuts",1993
"2818","Evil Under the Sun",1982
"2819","Coco Before Chanel",2009
"2820","1776",1972
"2821","Every Day",2018
"2822","The Secret of Roan Inish",1994
"2823","Sunday",1997
"2824","Assassination",1987
"2825","Heaven Help Us",1985
"2826","Men Don't Leave",1990
"2827","The Way of the Gun",2000
"2828","Leave No Trace",2018
"2829","Racing with the Moon",1984
"2830","Deuces Wild",2002
"2831","Gold Diggers: The Secret of Bear Mountain",1995
"2832","Foolish",1999
"2833","The Walking Dead",1995
"2834","Hitchcock",2012
"2835","American Splendor",2003
"2836","Chasing Mavericks",2012
"2837","The Sessions",2012
"2838","The State of Things",1982
"2839","American Pop",1981
"2840","Tell Them Willie Boy Is Here",1969
"2841","The Grass Is Greener",1960
"2842","Beyond the Limit",1983
"2843","The Diving Bell and the Butterfly",2007
"2844","Still of the Night",1982
"2845","The Hunger",1983
"2846","1969",1988
"2847","Lars and the Real Girl",2007
"2848","Belle Epoque",1992
"2849","Basic Instinct 2",2006
"2850","Captive State",2019
"2851","Inventing the Abbotts",1997
"2852","Immediate Family",1989
"2853","The Florida Project",2017
"2854","Cry Freedom",1987
"2855","Local Hero",1983
"2856","Ed Wood",1994
"2857","Against the Ropes",2004
"2858","Captain Fantastic",2016
"2859","Light It Up",1999
"2860","Feel the Noise",2007
"2861","Heaven & Earth",1993
"2862","Last Dance",1996
"2863","The Rescue",1988
"2864","Real Women Have Curves",2002
"2865","The Bling Ring",2013
"2866","Palmetto",1998
"2867","Crossroads",1986
"2868","The Last American Virgin",1982
"2869","Before Sunset",2004
"2870","Stanley & Iris",1990
"2871","All Saints",2017
"2872","The Boxer",1997
"2873","Mona Lisa",1986
"2874","Luther",2003
"2875","Beginners",2010
"2876","Gang Related",1997
"2877","Pretty Baby",1978
"2878","The Tie That Binds",1995
"2879","Millennium",1989
"2880","Suburbicon",2017
"2881","Victor Frankenstein",2015
"2882","The Clearing",2004
"2883","Lucky You",2007
"2884","Beyond Rangoon",1995
"2885","A Most Violent Year",2014
"2886","The Station Agent",2003
"2887","Indochine",1992
"2888","Closed Circuit",2013
"2889","Gallipoli",1981
"2890","Get on the Bus",1996
"2891","Kolya",1996
"2892","God's Not Dead: A Light in Darkness",2018
"2893","Double Indemnity",1944
"2894","Kin",2018
"2895","One Eight Seven",1997
"2896","Wisdom",1986
"2897","El crimen del Padre Amaro",2002
"2898","A Dangerous Method",2011
"2899","Mongol: The Rise of Genghis Khan",2007
"2900","Under Fire",1983
"2901","Eight Men Out",1988
"2902","The Man Who Invented Christmas",2017
"2903","Personal Best",1982
"2904","For Greater Glory: The True Story of Cristiada",2012
"2905","20th Century Women",2016
"2906","Down in the Delta",1998
"2907","Where the Money Is",2000
"2908","Underclassman",2005
"2909","Never Die Alone",2004
"2910","Swing Kids",1993
"2911","Paris Can Wait",2016
"2912","Batman: Mask of the Phantasm",1993
"2913","Gloria Bell",2018
"2914","Mary Reilly",1996
"2915","Central Station",1998
"2916","Europa Europa",1990
"2917","Gully Boy",2019
"2918","A Night in Heaven",1983
"2919","The Star Chamber",1983
"2920","Dream a Little Dream",1989
"2921","Cesar Chavez",2014
"2922","Before Sunrise",1995
"2923","Kundun",1997
"2924","Wind",1992
"2925","Downfall",2004
"2926","A Scanner Darkly",2006
"2927","Rescue Dawn",2006
"2928","The Counterfeiters",2007
"2929","Slums of Beverly Hills",1998
"2930","Gridlock'd",1997
"2931","Stan & Ollie",2018
"2932","Livin' Large!",1991
"2933","Little Children",2006
"2934","Che!",1969
"2935","The Gold Rush",1925
"2936","The Kid",1921
"2937","Passion Fish",1992
"2938","The Sicilian",1987
"2939","Amores Perros",2000
"2940","The Human Stain",2003
"2941","The Ten Commandments",1923
"2942","October Baby",2011
"2943","Margin Call",2011
"2944","Danny Collins",2015
"2945","Monkey Shines",1988
"2946","Once Upon a Time in America",1984
"2947","The Dresser",1983
"2948","Made",2001
"2949","Won't Back Down",2012
"2950","Angels and Insects",1995
"2951","Saratoga",1937
"2952","Cannery Row",1982
"2953","Hero and the Terror",1988
"2954","Orlando",1992
"2955","The Skeleton Twins",2014
"2956","Love Letters",1983
"2957","Gardens of Stone",1987
"2958","My Dinner with Andre",1981
"2959","Black & White",1999
"2960","A Thousand Clowns",1965
"2961","The In Crowd",2000
"2962","Farewell My Concubine",1993
"2963","Bad Education",2004
"2964","The Wind Rises",2013
"2965","Bandslam",2009
"2966","Hunt for the Wilderpeople",2016
"2967","Inchon",1981
"2968","Jane Eyre",1996
"2969","The Comedians",1967
"2970","The Yearling",1946
"2971","Clara's Heart",1988
"2972","The Girl Who Kicked the Hornet's Nest",2009
"2973","52 Pick-Up",1986
"2974","The Object of Beauty",1991
"2975","Jack the Bear",1993
"2976","Colette",2018
"2977","The Company You Keep",2012
"2978","The World's Fastest Indian",2005
"2979","They Call Me Mister Tibbs!",1970
"2980","Gossip",2000
"2981","Of Mice and Men",1992
"2982","Biutiful",2010
"2983","The Hotel New Hampshire",1984
"2984","Out of Bounds",1986
"2985","Sunshine",1999
"2986","Miller's Crossing",1990
"2987","Dangerous Ground",1997
"2988","Simmba",2018
"2989","The Mustang",2019
"2990","Celebrity",1998
"2991","The Three Burials of Melquiades Estrada",2005
"2992","Beirut",2018
"2993","Your Name.",2016
"2994","Broken Embraces",2009
"2995","The Diary of Anne Frank",1959
"2996","The Treasure of the Sierra Madre",1948
"2997","Brass Target",1978
"2998","Moon",2009
"2999","Birth",2004
"3000","Io sono l'amore",2009
"3001","Tempest",1982
"3002","Heaven's Prisoners",1996
"3003","Frances",1982
"3004","Survive!",1976
"3005","Mahogany",1975
"3006","The Chase",1966
"3007","The Beast from 20,000 Fathoms",1953
"3008","Destination Moon",1950
"3009","No Small Affair",1984
"3010","Fanny and Alexander",1982
"3011","Gringo",2018
"3012","Summer Lovers",1982
"3013","The Handmaid's Tale",1990
"3014","Jakob the Liar",1999
"3015","The Sun Is Also a Star",2019
"3016","Jean de Florette",1986
"3017","The Playboys",1992
"3018","Titanic",1953
"3019","Girl 6",1996
"3020","The Lover",1992
"3021","The Magdalene Sisters",2002
"3022","Hilary and Jackie",1998
"3023","Torch Song Trilogy",1988
"3024","Band of the Hand",1986
"3025","The Virgin Suicides",1999
"3026","Little Buddha",1993
"3027","Paris, je t'aime",2006
"3028","Bleed for This",2016
"3029","American Anthem",1986
"3030","Diggstown",1992
"3031","The Libertine",2004
"3032","Antonia's Line",1995
"3033","Angus",1995
"3034","Mao's Last Dancer",2009
"3035","The Long Walk Home",1990
"3036","Gold Diggers of 1933",1933
"3037","King David",1985
"3038","See You in the Morning",1989
"3039","Eddie and the Cruisers",1983
"3040","Welcome to the Dollhouse",1995
"3041","Mansfield Park",1999
"3042","The Good Mother",1988
"3043","Atlas Shrugged: Part I",2011
"3044","The Fall of the Roman Empire",1964
"3045","Violets Are Blue...",1986
"3046","Grandview, U.S.A.",1984
"3047","A Walk on the Moon",1999
"3048","Duets",2000
"3049","Drugstore Cowboy",1989
"3050","The Other Side of Heaven",2001
"3051","Samson",2018
"3052","True Story",2015
"3053","Hands of Stone",2016
"3054","Your Friends & Neighbors",1998
"3055","90 Minutes in Heaven",2015
"3056","Suffragette",2015
"3057","Young Winston",1972
"3058","Don't Let Go",2019
"3059","Igby Goes Down",2002
"3060","Avenging Force",1986
"3061","The Science of Sleep",2006
"3062","No Retreat, No Surrender",1986
"3063","You Can't Take It with You",1938
"3064","Radio Flyer",1992
"3065","Fire with Fire",1986
"3066","Black Beauty",1994
"3067","Longtime Companion",1989
"3068","Love in the Time of Cholera",2007
"3069","Dutch",1991
"3070","Lust, Caution",2007
"3071","Les Boys",1997
"3072","The Lookout",2007
"3073","River's Edge",1986
"3074","Thirteen",2003
"3075","Deception",2008
"3076","Little Voice",1998
"3077","Touching the Void",2003
"3078","Stealing Beauty",1996
"3079","Cold War",2018
"3080","Away from Her",2006
"3081","Snowpiercer",2013
"3082","Graffiti Bridge",1990
"3083","The Mighty Quinn",1989
"3084","Mumford",1999
"3085","Death Before Dishonor",1987
"3086","Au Revoir les Enfants",1987
"3087","Tolkien",2019
"3088","Mediterraneo",1991
"3089","Dangerous Beauty",1998
"3090","The Last Black Man in San Francisco",2019
"3091","Swingers",1996
"3092","Love Me Tender",1956
"3093","An American in Paris",1951
"3094","Way Down East",1920
"3095","Blood In, Blood Out",1993
"3096","Flawless",1999
"3097","Honkytonk Man",1982
"3098","Bob Roberts",1992
"3099","Talk to Me",2007
"3100","Anonymous",2011
"3101","Lantana",2001
"3102","All Night Long",1981
"3103","Italiensk for begyndere",2000
"3104","Tortilla Soup",2001
"3105","Persepolis",2007
"3106","Bright Star",2009
"3107","The Company Men",2010
"3108","The Railway Man",2013
"3109","Spartan",2004
"3110","2 Days in Paris",2007
"3111","The Way",2010
"3112","Beyond Borders",2003
"3113","The Conversation",1974
"3114","Don't Think Twice",2016
"3115","Hamlet",1996
"3116","Run",1991
"3117","Dear White People",2014
"3118","Willie & Phil",1980
"3119","Babette's Feast",1987
"3120","Black Book",2006
"3121","Simply Irresistible",1999
"3122","The Company of Wolves",1984
"3123","Mrs. Soffel",1984
"3124","The Dead",1987
"3125","Prem Ratan Dhan Payo",2015
"3126","Solitary Man",2009
"3127","Battle of Britain",1969
"3128","Pit and the Pendulum",1961
"3129","12 Angry Men",1957
"3130","Laura",1944
"3131","Rebecca",1940
"3132","A Star Is Born",1937
"3133","Bride of Frankenstein",1935
"3134","Oliver Twist",1922
"3135","Staying Together",1989
"3136","Lisa",1990
"3137","Gotti",2018
"3138","The Tao of Steve",2000
"3139","Blindspotting",2018
"3140","Much Ado About Nothing",2012
"3141","Brian Banks",2018
"3142","Hear My Song",1991
"3143","Melvin and Howard",1980
"3144","Listen to Me",1989
"3145","Enigma",2001
"3146","Catch a Fire",2006
"3147","Goal! The Dream Begins",2005
"3148","Best Seller",1987
"3149","Glitter",2001
"3150","Enemy Mine",1985
"3151","The Meddler",2015
"3152","Lambada",1990
"3153","45 Years",2015
"3154","Jeff, Who Lives at Home",2011
"3155","Men with Brooms",2002
"3156","Until September",1984
"3157","Ae Dil Hai Mushkil",2016
"3158","Flash of Genius",2008
"3159","The Lunchbox",2013
"3160","Before Night Falls",2000
"3161","The Book of Henry",2017
"3162","Greenberg",2010
"3163","China Cry: A True Story",1990
"3164","Stronger",2017
"3165","Swiss Army Man",2016
"3166","In Harm's Way",1965
"3167","Pinky",1949
"3168","A Hologram for the King",2016
"3169","Sweet and Lowdown",1999
"3170","The Water Diviner",2014
"3171","Lovely & Amazing",2001
"3172","Uri: The Surgical Strike",2019
"3173","Dancer in the Dark",2000
"3174","Exotica",1994
"3175","Priest",1994
"3176","A Day Without a Mexican",2004
"3177","East Is East",1999
"3178","Goon",2011
"3179","Ya veremos",2018
"3180","Twin Peaks: Fire Walk with Me",1992
"3181","Mostly Martha",2001
"3182","Gloria",1999
"3183","To Gillian on Her 37th Birthday",1996
"3184","Heart Condition",1990
"3185","Kama Sutra: A Tale of Love",1996
"3186","This Boy's Life",1993
"3187","Life Itself",2018
"3188","Restoration",1995
"3189","Tie Me Up! Tie Me Down!",1989
"3190","That's Life!",1986
"3191","The Hero",2017
"3192","Denial",2016
"3193","The Visual Bible: The Gospel of John",2003
"3194","Good Bye Lenin!",2003
"3195","Frances Ha",2012
"3196","Secretary",2002
"3197","Peter's Friends",1992
"3198","Playing God",1997
"3199","What Ever Happened to Baby Jane?",1962
"3200","Replicas",2018
"3201","Three Colors: Red",1994
"3202","Breaking the Waves",1996
"3203","Bottle Shock",2008
"3204","Please Give",2010
"3205","Irrational Man",2015
"3206","Pork Chop Hill",1959
"3207","My Name Is Khan",2010
"3208","I'm Not There",2007
"3209","The Anniversary Party",2001
"3210","Mountains of the Moon",1990
"3211","My Old Lady",2014
"3212","Safety Not Guaranteed",2012
"3213","Short Time",1990
"3214","Shame",2011
"3215","The Investigator",2013
"3216","American Ninja 2: The Confrontation",1987
"3217","Sparkle",1976
"3218","Taras Bulba",1962
"3219","Jailhouse Rock",1957
"3220","Dillinger",1945
"3221","Gordy",1994
"3222","Welcome Home, Roxy Carmichael",1990
"3223","Fluke",1995
"3224","Ace in the Hole",1951
"3225","Bat*21",1988
"3226","Memories of Me",1988
"3227","Peaceful Warrior",2006
"3228","Mr. Turner",2014
"3229","Playing by Heart",1998
"3230","The Winslow Boy",1999
"3231","Des hommes et des dieux",2010
"3232","The Phantom of the Opera",1989
"3233","Charlie Bartlett",2007
